r_i_docking_score,ZINC_ID,SMILES
-14.003488,ZINC000425973348,COC(=O)c1cc(NC(=O)Cc2nc(-c3ccc(F)cc3)cs2)cc2[nH]ccc21
-7.630478999999999,ZINC001692938510,Cc1nnsc1Cn1c([C@@H]2CCC(=O)N2)nnc1N1CC[C@H](CC(C)C)C1
-13.824449,ZINC001435416599,C[C@H](CNC(=O)c1ccc2cccnc2c1)Oc1ccccc1Br
-13.020067,ZINC000965863405,O=C(NCc1ccc2c(c1)CN(C(=O)[C@H]1CCCO1)C2)[C@@H]1C[C@H]1C1CCC1
-13.94658,ZINC001241217052,c1csc(-c2ccc(-c3cccc(O[C@@H]4CCCCO4)c3)cn2)c1
-13.129895,ZINC000487346000,CC(C)[C@@H](NC(=O)CNc1ccc(N2CCCC2=O)c(F)c1)c1ccc2c(c1)OCCO2
-13.856145,ZINC001468309962,CN(C(=O)Cc1nc(-c2ccc(F)cc2)cs1)[C@@H](CO)c1ccc(Cl)cc1
-13.416782,ZINC000573777103,CC(C)Oc1ncc(Cl)cc1NC(=O)NC[C@@H]1CCN(C(C)C)C1
-11.151971,ZINC000615743881,CN(C)C(=O)COc1cccc(CNC(=O)NCCCC(=O)Nc2ccc(Cl)cc2)c1
-11.249906,ZINC000506056552,COC(=O)c1ccc(N2CCN(CC(=O)N3CCN(CC(=O)N4CCOCC4)CC3)[C@@H](C)C2)cc1
-12.926826,ZINC000626943524,C[C@H]1CC[C@H](NC(=O)NCc2cccc(NC(=O)c3ccccn3)c2)CN1
-13.3538,ZINC001200534449,COc1ccc2nc(CN[C@H]3CCN(Cc4ccc(C(F)(F)F)cc4)C3)sc2c1
-10.350882,ZINC000290837530,CS[C@@H](C)C(=O)N1CC[C@H](n2cc(Cl)cn2)C1
-15.323073999999998,ZINC001466909296,N#Cc1cc(F)ccc1N1CCN(C(=O)Nc2ccn(-c3ccccc3C(F)(F)F)n2)CC1
-11.884327,ZINC001691692913,C=CCCCN[C@@H](C)C1CCN(C(=O)c2ncc3n2CCCC3)CC1
-13.389609,ZINC000432949620,Cc1cnn(-c2ccc(NC(=O)N3CCc4c(nnn4-c4ccccc4)C3)cc2F)c1
-11.740049,ZINC000342508120,CC(=O)N[C@H](CC1CCC1)C(=O)NCCc1ccc2c[nH]nc2c1
-11.414686,ZINC001543396358,N#Cc1ccc(Oc2ccc(NC(=O)c3n[nH]cc3C(F)(F)F)cc2Cl)cc1
-13.876976,ZINC001545324645,CCCc1c(C(=O)N(C)C[C@@H](O)COc2ccc(C(F)(F)F)cc2)cnn1C1CCCC1
-10.774624,ZINC000511213310,Cc1ccc(C(=O)N[C@H](CC(=O)NCc2cnc(N(C)C)n2C)c2ccccc2)cc1
-8.96774,ZINC001234796196,CCC[C@H](Oc1cc2c(cc1O)oc1cc(O)cc(OC)c1c2=O)c1ccc(OC)cc1
-10.412755,ZINC001482282228,Cc1ccc(C(=O)N(C)[C@H](C)CNCC(=O)NCC(F)(F)F)nn1
-13.492147,ZINC000893099987,CSC[C@@H](C)NC(=O)NC[C@H](c1ccc(N(C)C)cc1)N(C)C
-10.694112,ZINC000995750782,CC1(C)CN(C(=O)/C=C/c2ccc[nH]2)C[C@@H]1NCc1cnon1
-10.241682,ZINC001381683725,CC(C)N1CC[C@H](N2CC(CCO)(NC(=O)CCCF)C2)C1=O
-12.742287,ZINC001348361369,Cc1ccc2c(c1)C(=O)O[C@@](C)(C(=O)O[C@@H](C)C(=O)NCCc1ccncc1)C2
-12.716011,ZINC001173705468,CCN[C@H](C)Cc1ccc(C(=O)OC)cc1
-14.058343,ZINC000643160902,C[C@H](Cc1cccs1)NC(=O)CCCCc1ccc(Br)cc1
-14.506562,ZINC000747141516,O=C(OCc1ccccc1OC[C@H]1CCCO1)[C@@H]1CCCN1C(=O)c1ccccc1
-12.208899,ZINC000856321561,CCN(CC)CC(=O)NCc1ccc(N2CCCNC2=O)cc1
-13.512767000000002,ZINC000919042530,CC(=O)CCc1ccc2oc(C(=O)OCC(=O)N(CC(F)(F)F)C(C)C)c(C)c2c1
-12.16822,ZINC001534258510,O=C(O[C@@H]1CCCc2ccc(Cl)cc21)[C@@H]1Cc2ccccc2S1
-14.444076999999998,ZINC001072704600,O=C([C@H]1CC1(F)F)N1CC2(C1)CCN(Cc1cc3ccccc3o1)C2
-5.335647,ZINC000365076639,COCCOc1cc(OC)ccc1C(=O)N1C[C@@H](NC(C)=O)Cc2ccccc21
-12.450202,ZINC000685404520,C[C@H]1Oc2ccccc2N(Cc2nc(-c3ccc4ccccc4c3)no2)C1=O
-10.114958,ZINC001105218636,Cc1nsc(N[C@@H](CNC(=O)CCC2(C)CC2)C(C)C)n1
-11.722298,ZINC000017662034,C[C@H](Sc1nn(-c2ccc(Cl)cc2)c(=S)s1)c1nnc(-c2ccc([N+](=O)[O-])cc2)o1
-10.066928,ZINC001683943888,Cc1ccc(C)c(C2CCN(C(=O)NCc3cccc(CN4CCCC4=O)c3)CC2)c1
-11.892391,ZINC001461353064,O=C(Nc1cc(C(F)F)ccc1F)c1ccc(OCC(F)(F)F)o1
-10.335444,ZINC000750579209,C[C@H](Sc1ccnc2cc(Cl)ccc21)C(=O)OCC(=O)N1CCc2sccc2C1
-12.181174,ZINC000835970453,CCN1C(=O)C[C@H](COC(=O)C(C)(C)Cc2ccccc2)[C@H]1c1cccnc1
-12.046367,ZINC001134415409,CC(C)(C)OC(=O)N1CCn2nc(NC(=O)c3cc(N4CCCC4=O)ccc3Cl)cc2C1
-9.96946,ZINC001000671954,Cc1c(C(=O)N[C@H]2C[C@H]3CC[C@@H]2N3C(=O)C2C=CC=CC=C2)cnn1C(C)C
-12.822685,ZINC001665872693,CC[C@@H](CNC(=O)c1cc2c([nH]1)CCCC2)NCCCC(C)C
-11.412775,ZINC000932382149,C[C@H](OC[C@H](O)CN[C@H](c1ccccn1)C1CC1)c1ccc(Cl)cc1
-10.278628,ZINC001390541578,CCc1noc([C@@H](C)N[C@@H](C)CNC(=O)c2[nH]cnc2C)n1
-12.215711,ZINC000431378289,COC(=O)[C@H]1CCN2C(=O)N(CCCCN3CCC(Cc4ccccc4)CC3)C(=O)[C@H]2C1
-12.042162,ZINC001485134439,C[C@@H](NCc1ccc2cc[nH]c2c1)[C@H](C)NC(=O)C=C1CCC1
-13.153735,ZINC000073842757,O=C(NC[C@@H]1CCN(C2CC2)C1)c1csc(-c2ccc(Cl)cc2)n1
-11.180073,ZINC001552532863,CCn1ccnc1[C@@H]1OCCC[C@@H]1C(=O)N[C@H]1CCN(c2cccc(OC)c2)C1
-12.483503,ZINC001241256322,CC(=O)c1ccc(-c2cc(-c3cccs3)ncn2)cc1F
-11.628677,ZINC001676694567,CCC/C=C/CCN[C@@H]1CCN(C(=O)CCN2CCCCC2)[C@@H]1C
-12.245361,ZINC001562962546,CN(C)[C@@H](CNC(=O)Nc1cnc(Cl)c(C(F)(F)F)c1)c1cccc(F)c1
-9.228542,ZINC000675934642,Clc1ccccc1C[C@H](N[C@@H]1CCc2c[nH]nc2C1)c1ccccc1
-13.124612,ZINC000180800894,O=C(NCc1ccc(Cl)cn1)C(=O)Nc1ccc(COc2ccccc2)cc1
-13.615788,ZINC001676660438,CCOc1ccc(NC(=O)NC[C@H](Cc2ccccc2)OC)cc1Br
-14.806393,ZINC000469060848,N#Cc1cccc(-c2cc(C(=O)NCc3nccn3CCc3ccccc3)on2)c1
-11.644884,ZINC001431771092,O=C(COc1ccccc1)NC[C@@H]1CCCN1C(=O)c1ccns1
-13.702282,ZINC001655932981,COc1ccc(N2CCN(S(=O)(=O)CCNC(=O)N3CCSCC3)CC2)cc1
-14.210934,ZINC000732507065,O=C(CCCNC(=O)c1ccccc1)O[C@@H]1CCc2c1cccc2Cl
-8.539667,ZINC001352208595,O=C(c1nc(C2CC2)cs1)N(Cc1ccco1)C[C@H]1CCCO1
-13.558535,ZINC000578756160,CCc1nc2cc(CNC(=O)C(=O)Nc3ccc(C)c(OC(C)C)c3)ccc2n1C1CC1
-12.000541,ZINC000119974029,C[C@@H](C(=O)N1CCN(c2cccc(O)c2)CC1)c1ccccc1F
-9.735136,ZINC000783798705,C[C@H](CN(C)C(=S)N[C@H]1CCCC[C@H]1C)c1nccs1
-13.830289000000002,ZINC001450141711,Cc1ccc(CNC(=O)N[C@H](CC(C)C)C(=O)N2CC(c3ccc(F)cc3)C2)cc1
-7.886321000000001,ZINC001722491185,C=C(C)[C@@H]1OCC[C@H]1Cn1c(C(C)C)nnc1N1CCC[C@H](C(N)=O)C1
-10.847294,ZINC001451321043,C[C@H]1C[C@H]1C(=O)N1CCC(CCNC(=O)c2cncnc2)CC1
-14.479383,ZINC000430029015,O=C(Nc1ccc(OC[C@H]2CCCO2)cc1)C(=O)Nc1cnccc1-c1ccccc1
-10.452243,ZINC001487117370,CCCC[C@@H](CNC(C)=O)NC(=O)[C@@H](C)c1ccco1
-12.909634,ZINC001683501414,CC(C)(C)OC(=O)N1CC[C@H]1CNC(=O)NCCc1c[nH]c2cc(F)ccc12
-13.191521,ZINC001140215779,FC(F)(F)c1ccc(-c2ncc(CN3CCN(c4cccnn4)CC3)s2)cc1
-10.376506,ZINC001418459482,CO[C@@H](C)CN(C)CCNC(=O)[C@@H]1CCCN(C(=O)C2CC2)C1
-6.581397,ZINC000728423282,CCOc1ccc(N=C2S[C@H](CC(=O)Nc3ccc(C#N)cc3)C(=O)N2Cc2ccco2)cc1
-13.503028,ZINC001311856065,CCOc1cc2c(cc1CNC(=O)NC[C@H](c1ccc(OC(C)C)cc1)N(C)C)O[C@H](C)C2
-11.163023,ZINC000333420969,CC1(C)CCc2ccccc2[C@@H]1NC(=O)N[C@@H]1CC[C@@H]2CNC[C@H]2C1
-8.703756,ZINC001638791083,CN1C[C@@H](CNC(=O)N2CCC[C@H]2c2nccc(C(F)(F)F)n2)[C@H](c2ccccc2)C1
-12.582582,ZINC001549455384,O=C(NC[C@H]1C[C@H](c2ccccc2)CO1)C1C[C@H]2CCC[C@@H](C1)C2=O
-14.259727,ZINC000534088052,O=C(Nc1cccc(C(=O)N2CCCC2)c1)NC1(c2ccc(F)cc2F)CCCC1
-10.053615,ZINC001633322330,CN(Cc1ccccc1)C1(CNC(=O)N[C@@H]2CCC(C)(C)C2)CCOCC1
-11.807804,ZINC000778053039,O=S(=O)(Cc1ccc(Cl)nc1)N[C@@H]1CC=C(c2ccc(F)cc2)CC1
-13.708714,ZINC000107286700,O=C(COc1ccc2ccccc2c1)N[C@@H]1C[C@H](O)[C@H](CO)C1
-12.75425,ZINC001679861729,CN1C(=O)c2ccccc2[C@@H]1CNC(=O)Nc1nc([C@@H]2CCC[C@H](C(F)(F)F)C2)cs1
-10.316787,ZINC001524671478,O=C(/C=C/[C@@H]1CCOC1)OCc1cnccn1
-11.595615,ZINC000186807679,O=C(Nc1ccccc1)c1cccc(Cn2ccnc2[C@@H](O)c2ccco2)c1
-10.091594,ZINC001010873964,CN1CCO[C@@H](C(=O)N2CCN(C(=O)C3(C(F)F)CCC3)CC2)C1
-13.604074,ZINC001266518716,CC[C@@H](CS(=O)(=O)c1ccccc1)NC(=O)c1ccc(C2CCCCC2)cc1
-9.492259,ZINC001482405628,C#CCO[C@@H](C)C(=O)N[C@H](CNCc1ncccn1)C1CCCCC1
-12.089663,ZINC001349712939,CC(C)(C)OC(=O)N1CCC(Cc2ccccc2C(=O)NCc2cccc(C(N)=O)c2)CC1
-13.878997,ZINC001312298925,CC[C@@H]1CCC[C@@H]1NC(=O)N[C@H](C)c1cccc(OC(F)(F)F)c1
-13.027342,ZINC001552235814,CN1C[C@@H](C(=O)Nc2cccc(N3CCOCC3)c2)[C@@H](c2ccccc2)C1
-10.346991,ZINC000369208463,C[C@H]1CN(C(=O)N(C)C2CCOCC2)CC[C@H]1c1ccccc1
-11.164204,ZINC000786769086,Cc1cc(-n2cc(COC(=O)[C@H]3CC(=O)N([C@H]4CCS(=O)(=O)C4)C3)nn2)ccc1F
-14.744247,ZINC000047192072,C[C@H]1Oc2ccccc2O[C@H]1C(=O)Nc1cccc(N2CCCC2)c1
-12.100605,ZINC001298618965,CCOc1ccc(CCCC(=O)N2CCC[C@@H](n3cc(CO)nn3)C2)cc1OCC
-14.570436,ZINC000377681983,O=C(CN1CCCN2c3ccccc3C[C@H]2C1)N1CCCCCC1
-14.084044,ZINC001086746692,O=C(NC[C@H]1CC[C@@H](N[C@H]2CCCNC2=O)C1)c1ccn2cncc2c1
-11.499805,ZINC000110012494,O=C(CNC(=O)c1cnc2ccccc2c1O)NCCCNC(=O)c1cccc(O)c1
-13.969698,ZINC001200911868,Cc1cc(CNCCCc2ccc(Cl)cc2Cl)ccc1-n1cncn1
-14.770488,ZINC001526126299,COc1cc(C(=O)N[C@@H](C)CCc2ccc(OC(C)C)cc2)ccc1Br
-10.246403,ZINC000898026099,C=CC[C@H]1CC[C@H](NCc2cn(C)nc2OC)C1
-13.254028,ZINC001582597540,O=C(N[C@H]1C[C@@H](NCCc2ccccc2F)C1)c1c[nH]c(-c2nn[nH]n2)c1
-8.642211,ZINC001240423963,CC(C)OC(=O)Cc1nc2sc(-c3ccccc3)cc2c(-c2cnc3ccnn3c2)n1
-14.268215,ZINC001562265978,O=C(Nc1cccc(COCC2CC2)c1)N[C@@H]1c2ccccc2OC[C@@H]1F
-13.538104999999998,ZINC001477840616,CN(C(=O)NCCOc1ccccc1C(C)(C)C)[C@@H]1CCN(c2ccccc2Cl)C1=O
-12.968773,ZINC000623360121,CCN(CC)Cc1ccc(CNC(=O)NC[C@@H]2Cc3ccccc3CO2)cc1
-10.804101,ZINC001157868405,FC(F)(F)Oc1ccc([C@@H]2CCCN2c2cncc(N3CCCC3)n2)cc1
-14.533713,ZINC001125481792,CC(C)(C)OC(=O)N(CC(=O)Nc1cccc(COCC2CC2)c1)C[C@@H]1CCCO1
-9.650402,ZINC001485024280,Cc1cccc(CC(=O)NC2(CO)CCN(C[C@H](C)O)CC2)c1
-13.790895,ZINC000778664632,CO[C@H](CNC(=O)N[C@H]1CCN(c2ccc(F)c(Cl)c2)C1)C(F)(F)F
-14.367651,ZINC000450069713,O=C(N[C@@H]1CCN(CCCc2ccccc2)C1=O)c1cc2c([nH]1)CCCC2
-12.962992,ZINC000127770917,Cc1cccc(N2CCN(CCC(=O)N(C)C[C@@H]3CCC[C@@H]3O)CC2)c1
-13.046275,ZINC000887364431,CCCNc1nc(-c2cn(-c3cccnc3)nn2)c(C)s1
-13.088015,ZINC000303821420,CN(C)C(=O)c1cccc(CCNC(=O)c2cc(-c3ccncc3)nc3ccccc32)c1
-10.408281,ZINC001051191632,Cc1cc(=O)c(C(=O)NC[C@@H]2COCCN2CCn2cccn2)c[nH]1
-13.449567000000002,ZINC000834597601,O=C(CNC(=O)c1ccc(-c2ccccc2)cc1)N1CC[C@@H](N2CCC2)[C@@H](F)C1
-12.045187,ZINC000440504236,Cc1ccc(/C=C\CC(=O)NCc2ccc(Cl)s2)cc1
-14.501879999999998,ZINC000107384063,CCCCN(C)c1ccc(NC(=O)NCCCN2C(=O)CCC2=O)cc1
-13.667498000000002,ZINC001572014874,COCCCCC(=O)N1C[C@@H]2C(CNC(=O)c3ccc(C)cc3)[C@H]2C1
-13.831345,ZINC001129695930,Cc1nc2c(cccc2C(=O)N[C@@H]2C[C@H]2c2ccccc2F)o1
-6.0401110000000005,ZINC001546257952,CCc1ccc(Cn2c(CCc3ccccc3)nnc2N2CCN(CC(F)(F)F)CC2)s1
-11.793089,ZINC001175800590,Cc1cnn(CC2CC2)c1Nc1ccc(OCCN2CCCCC2)cc1
-12.865827,ZINC000772314902,O=C(COC(=O)[C@@H]1CCCCO1)NC(=O)NC12CC3CC(CC(C3)C1)C2
-8.151999,ZINC000914840218,O=C(Nc1ccccc1C(=O)Nc1ccc(Cl)cc1)c1ccc(=O)n(-c2ccc(F)cc2)n1
-11.987824,ZINC000171005847,C[C@]1(c2cccc(CNC(=O)N[C@H](c3ccccc3)C3CC3)c2)NC(=O)NC1=O
-12.214538,ZINC001046584702,COc1ccc2[nH]c(C(=O)N[C@@]3(C)CCN(C[C@H](C)O)C3)cc2c1
-12.037004,ZINC001651549640,Cn1cnc(CNCc2noc3ccccc23)c1
-11.977142,ZINC000738458272,Cc1noc(C)c1C[C@H](C)NC(=O)NCCNc1ccc(C#N)cn1
-14.600219,ZINC001280372937,C[C@@H](CSC(F)(F)F)C(=O)NCc1ccc(-c2ccc(OCC(N)=O)cc2)cc1
-12.284949,ZINC000850028665,Cn1cnnc1CNCc1ccc(O[C@H]2CCOC2)cc1
-13.885877,ZINC000757514011,Cc1ccc([C@@H]2C[C@H](OC(=O)c3cccc(C(=O)N(C)C)c3)CCO2)cc1
-11.817052,ZINC001318384194,C[C@@H](C(=O)NCc1ccc(F)cc1)[S@](=O)Cc1ccc(C(=O)N2CCCC2)cc1
-9.588405,ZINC000555640583,C[C@@H]1CN(C(=O)C(=O)N[C@@H]2CCC[C@H](C)[C@@H]2C)C[C@@H](c2ccc(F)cc2)O1
-10.241732,ZINC000011843280,COc1cc(CNC23CC4CC(CC(C4)C2)C3)ccc1OC[C@H](O)CN1CCC(O)CC1
-11.741162,ZINC000885463973,C[C@H](CC(=O)N[C@@H](C1CC1)[C@@H]1CCCOC1)c1ccccc1F
-10.168041,ZINC000611813556,Cc1cc(C(=O)N2CCC[C@@H](CC(N)=O)C2)c(C)n1C1CCOCC1
-12.375878,ZINC000535615892,O=C(N[C@H](COc1ccccc1)c1ccccc1)c1cccc([C@H]2CCOC2)c1
-13.385466,ZINC001740257258,C[C@]1(CNC(=O)C[C@@H]2C[C@H]2Cc2ccccc2)CN(C(=O)C2CC2)CCO1
-11.883377,ZINC001009034129,Cn1cc([C@@H]2C[C@H]2C(=O)N2C[C@@H]3[C@@H](CNC(=O)c4cn(C)nn4)[C@@H]3C2)cn1
-8.629025,ZINC001348067603,Cc1c2ccccc2oc1[C@@H](NC(=O)NCc1cc(C)cnc1O)C(C)C
-13.840499,ZINC001522124647,O=C(CCCCNC(=O)[C@H](c1ccccc1)C1CC1)OCc1ccccc1
-12.482971,ZINC001236641738,Cc1cc(Cl)cc(CN2CCC3(CC(F)(F)C3)CC2)n1
-13.038861,ZINC000351610361,O=C(NCc1cccnn1)C(=O)N[C@@H]1CCC[C@@H](c2ccccc2)C1
-11.087534,ZINC000727336167,CSCc1c2ccccc2oc1C(=O)N1CCC(NC(=O)Oc2ccccc2)CC1
-14.549846,ZINC000076434140,Cc1ncc(-c2ccc(NC(=O)C(=O)N[C@H]3C[C@H]3C3CCCCC3)cc2)o1
-15.333284,ZINC000416720698,COC(=O)CCCNC(=O)N[C@H](C)c1ccc(C2CC2)cc1
-14.795504,ZINC000740523544,Cc1cccn2cc(-c3ccc(NC(=O)C(=O)NC[C@](C)(O)c4cccs4)cc3)nc12
-14.537379,ZINC001155233846,O=C(NCc1ccc(C2OCCO2)cc1)c1cc2cc(O)c(O)cc2oc1=O
-14.003787,ZINC001430349597,CC(C)OCC(=O)NCC1CN(C(=O)[C@H]2Cc3ccccc32)C1
-13.308525,ZINC001526154360,CCOc1ccccc1N1C[C@H](C(=O)N2CC[C@H](c3cccc(Br)c3)C2)CC1=O
-13.612561,ZINC000343815244,C[C@@H]1CSC[C@@H]1NC(=O)NCCCSc1ccc(F)cc1
-10.938438,ZINC001679650225,COC[C@@H](NC(=O)NC[C@H](c1ccc(Cl)cc1)n1cccn1)c1ccc(C)o1
-12.622519,ZINC001666636610,CCCCc1ccc([C@@H](NC(=O)NCC2CSC2)c2cccs2)cc1
-8.998167,ZINC001164907871,CN(Cc1ccco1)Cc1cncc2c1CCN(C(F)(F)c1nc(Cl)cc(N3CCCC3)n1)C2
-13.737318,ZINC000760719205,NC(=O)[C@H](Cc1ccc(Cl)cc1)OC(=O)c1cc2c(cccc2F)s1
-11.740317999999998,ZINC001266184387,C[C@H](CCNC(=O)c1cccc(C(F)F)c1)NCC[C@H]1CCCO1
-8.5044,ZINC001008190755,CCCN1CCC[C@H](NC(=O)[C@H]2CCNC2=O)C1
-11.957788,ZINC000518782233,COc1ccc(-c2ccc(CNCc3ccc(-c4csc(C)n4)cc3)o2)c([N+](=O)[O-])c1
-11.684336,ZINC001628386925,CN1C2(CCC2)COC[C@@]1(CO)CNC(=O)NCc1cccc(COCc2ccccc2)c1
-12.867479,ZINC000785624866,COC(=O)c1ccc(CNC(=O)c2ccc(OC[C@@H]3CCCO3)cc2)c(Br)c1
-11.038735,ZINC000679163527,CCOCCOC1CN(C(=O)N[C@@H](C)C[C@@H]2CCOC2)C1
-12.562766,ZINC001423635008,C[C@@]1(CNCc2ccccn2)CCN(C(=O)[C@@H]2C[C@H]2c2ccco2)C1
-10.734654,ZINC001090854354,CCCN(C)CC(=O)N1C[C@@H](c2ccccc2)[C@H](Nc2nccnc2F)C1
-13.992776999999998,ZINC001161458116,CC(C)(C)OC(=O)CC[C@@H](N)C(=O)N1CCN(c2ccc3c(c2)CCC3=O)CC1
-11.882157,ZINC001462382418,C[C@@H](CN1CC[C@H](Oc2ccccc2)C1)c1cc(F)cc(F)c1
-11.578618,ZINC000338538842,CCc1ccccc1[C@H]1C[C@H]1C(=O)NCC(=O)N1CCCCC1
-13.09011,ZINC001132900174,C=CCNC[C@H]1CN(C(=O)Cc2cnn3ccccc23)CC[C@H]1C
-13.140965,ZINC001678466805,CC(C)[C@@H]1CCC[C@H](NC(=O)N2CCC[C@](O)(c3ccc(Cl)cc3)C2)C1
-15.377735,ZINC000576685925,N[C@@H]1CCc2ncc(NC(=O)NC/C=C/c3ccccc3)cc2C1
-15.093065,ZINC000506849793,CN(Cc1ccc(F)c(F)c1)C(=O)c1cc2c(cc(Br)cc2F)[nH]1
-13.907838,ZINC001156461611,N#Cc1ccc2[nH]c(C(=O)NCc3ccc(C#N)c(F)c3)cc2c1
-12.584332,ZINC000610043559,CC(C)[C@H](Cc1ccccc1)C(=O)N1CCC(C(=O)Nc2cccc(C#N)c2)CC1
-10.184206,ZINC000811821198,NC(=O)C[C@@H](NC(=O)c1cc(C(=O)O)ccc1Cl)C1CCOCC1
-13.473404,ZINC000354295613,O=C(Cc1cccc(Cl)c1F)NC[C@@H](O)Cc1ccccc1
-13.365177,ZINC000540727206,C[C@@H](Nc1cccc(N2CCOCC2)c1)c1ccc(-c2ccncc2)cc1
-13.865226000000002,ZINC000107983152,Cc1ccc(O[C@@H](C)C(=O)Nc2ccc(=O)n(Cc3ccccc3Cl)c2)c(Br)c1
-12.09798,ZINC000903254943,CC[C@@](O)(CCC(F)(F)F)CN[C@H](C)c1cncc(Br)c1
-13.572054,ZINC000515833086,Cn1ncc2c1CCC[C@@H]2NC(=O)c1cccc(OCc2ccccc2Br)c1
-11.210275,ZINC001366586967,CN(CCNC(=O)c1c[nH]c(C(N)=O)c1)Cc1ccc(C2CC2)cc1
-11.475221,ZINC000816552186,CC(C)(C)OC(=O)N1CC[C@@H](CCC(=O)NCCc2nc(-c3ccc(Cl)cc3)n[nH]2)C1
-13.069106,ZINC000265374597,C[C@@H](CN1CCN(c2ccccn2)CC1)NC(=O)COc1ccccc1C#N
-9.453381,ZINC000625867890,CNCCOCCN(C)C(=O)Nc1ccccc1O[C@@H]1CCOC1
-13.947962,ZINC001544574083,C[C@@H]1Cc2ccccc2N1CCNC(=O)c1ccnc(OCc2ccccc2)c1
-11.069929,ZINC000474063823,COCC[C@@H](Cc1cccc(F)c1)NCc1oc2ccccc2c1OC
-10.623951,ZINC001441425694,C[C@H](NC(=O)[C@H]1CC(C(=O)OC(C)(C)C)=NO1)c1cccc(NC(=O)c2ccccc2)c1
-10.261363,ZINC001636824653,COC(=O)C1(CCCCNC(=O)[C@H](C)Oc2cc(Cl)cc(Cl)c2)CCC1
-13.874368,ZINC001652700597,COC(=O)c1cccc(OCCN2CCC[C@@H](c3nc(-c4ccc(Cl)cc4)no3)C2)c1
-12.474527,ZINC000506444335,CN(C(=O)c1ccc(NC(=O)C(=O)N2CCC(OC3CCCC3)CC2)cc1)C1CCCCC1
-12.83228,ZINC000791455139,CC(=O)c1ccc(-c2ccc(C(=O)OCC(=O)c3cnn(C)n3)o2)cc1
-9.678915,ZINC000297185388,CSCc1ccccc1NC(=O)Cn1ccnc1C
-14.054303,ZINC001559512370,CCOC(=O)c1c(C)c(C(C)=O)sc1NC(=O)CN1CC[C@H](c2ccccc2C)C1
-16.216869,ZINC000464264207,Cc1ccccc1[C@@H](CC(=O)NCc1ccc(OCc2ccccc2F)cc1)NC(N)=O
-11.217681,ZINC000660491755,C[C@H](COCC(F)(F)F)NC(=O)N(Cc1ccccc1F)CC1CC1
-15.816421,ZINC000539013179,CN(Cc1cccc(O)c1)C(=O)Nc1cccc(-c2ccc3c(c2)CCO3)c1
-12.870116,ZINC000792134217,CCN(Cc1ccc(OCc2ccccc2)cc1)C(=O)COC(=O)[C@@H]1Cc2ccccc2O1
-13.12505,ZINC000650844429,O=C(NCc1ccc(-c2nncnn2)cc1)N[C@@H](c1ccccc1)C1CCC1
-13.545501000000002,ZINC001332018779,Fc1ccc(N2CCN(c3ccc(-c4noc(-c5ncoc5[C@@H]5CCCO5)n4)cn3)CC2)cc1
-11.532242,ZINC000905337713,COC(=O)[C@H](C)c1cccc(NC[C@@H](O)C2(O)CCC2)c1
-11.575626,ZINC000583306539,COc1cccc([C@H]2C[C@H](NC(=O)[C@H]3COCCN3C3CCCC3)C2)c1
-12.582058,ZINC000429535607,Cc1ccc(-c2csc(NC(=O)[C@H](C)N3CCC[C@H](N(C)C)CC3)n2)cc1
-14.459616,ZINC001536893612,C[C@H]1CCc2ccccc2[C@@H]1NC(=O)CCCN1CCN(c2ccccc2)CC1
-10.105443,ZINC000733935904,CO[C@H](CNC(=O)[C@@H]1CC(=O)N(C)[C@@H]1c1cccnc1)C(F)(F)F
-10.312381,ZINC001139978501,O=C1CN(Cc2csc(Cl)n2)C[C@@H]2CCCN12
-13.724181,ZINC001643257625,CC(C)(C)OC(=O)N1CC[C@@H]2CN(CC(=O)NCc3ccc(OC(F)(F)F)cc3)CC[C@H]21
-13.446233,ZINC000759821661,COc1cc(C(=O)OCc2coc(-c3ccc(F)cc3)n2)c(F)cc1N
-11.021916,ZINC000479934900,COC(=O)c1coc(COc2ccc(-n3c(C)nnc3-c3ccccc3C)cc2)c1
-12.440399,ZINC001615313628,O=C(Nc1ccc(OCc2cn3ccccc3n2)cc1)c1ncnc(O)c1Br
-13.352495,ZINC000734117963,C[C@@H](NC(=O)CCSc1ccccc1)c1nc2ccccc2s1
-14.014971,ZINC001563183721,O=C(Nc1ccc(F)c(C(=O)c2ccccc2)c1)N[C@@H]1CCc2ccc(O)cc21
-4.661748,ZINC000612254060,CCN(CC)[C@@H](CNC(=O)N1CCN(C(=O)C(=O)NC2CC2)CC1)c1cccc(OC)c1
-9.92523,ZINC001335157327,O=C(C(=O)N1CCC2(CCCCO2)CC1)N1CC(Cc2ccoc2)C1
-11.062172,ZINC001686018436,O=C(N[C@@H]1CCCc2sccc21)NC1(Cc2cccc(F)c2)CCC1
-11.785588,ZINC001252879947,Cn1ccc2c1cccc2NS(=O)(=O)Cc1ccccc1
-11.920929,ZINC000237680247,Cc1ccc(CCC(=O)NCC(=O)N[C@@H](CC(=O)O)c2ccc(Br)cc2)cc1
-13.082325,ZINC000095408876,Cc1ccc(C(=O)NCCC(=O)N2C[C@@H]3CCCC[C@H]3C2)c(O)c1
-11.718137,ZINC000547671915,O=C(NCCN1CCNC(=O)C1)Nc1ccnn1Cc1ccc(Cl)c(F)c1
-12.582641,ZINC001234699494,CCOC(=O)C[C@H]1CSc2cc(O[C@@H]3CCOC4(CN(C(=O)OC(C)(C)C)C4)C3)ccc21
